"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"783","RT @MAGAcloset: #DemDebate:

-Orange Man Bad
-He should be impeached because we can’t beat him!
-Tax the rich!
-Spend trillions for climate…",FALSE,0,NA,2019-11-20 23:50:58,FALSE,NA,"1197301338033528833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carol14497942",3,TRUE,FALSE,NA,NA
"784","Ready for this #demdebate tonight, it's about to be<U+0001F525>

#mercurydirect",FALSE,0,"cashmakj",2019-11-20 23:50:57,FALSE,"1197300983165927425","1197301333411299328","2860892134","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cashmakj",0,FALSE,FALSE,NA,NA
"785","RT @SFdirewolf: Join #CripTheVote tonight as we live-tweet the #DemDebate. 

Grab your drinks &amp; snacks and feel free to play debate bingo w…",FALSE,0,NA,2019-11-20 23:50:56,FALSE,NA,"1197301331112775680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","riotheatherrr",11,TRUE,FALSE,NA,NA
"786","RT @VSsake: My two cents for tonight. Don’t read comments. Don’t respond to troll or bad faith tweets. Let’s get @PeteButtigieg trending. #…",FALSE,0,NA,2019-11-20 23:50:56,FALSE,NA,"1197301329921593344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dickersondon",23,TRUE,FALSE,NA,NA
"787","RT @KamalaHQ: In tonight’s #DemDebate, we know the one best suited to take on Trump and win. https://t.co/kNHJtvkn5N",FALSE,0,NA,2019-11-20 23:50:55,FALSE,NA,"1197301325584838656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobynAagesen",151,TRUE,FALSE,NA,NA
"788","RT @WaywardWinifred: Feelin' cute getting ready for #DemDebate 5 in Atlanta <U+0001F47B><U+0001F9B9><U+200D><U+2640><U+FE0F> https://t.co/8Z4KsKumYB",FALSE,0,NA,2019-11-20 23:50:55,FALSE,NA,"1197301324921991168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","zeykshade",7,TRUE,FALSE,NA,NA
"789","RT @OrganizingPower: Let’s all remember that unlike Medicare for All, Warren’s “public option” would not be free. Her plan would charge pre…",FALSE,0,NA,2019-11-20 23:50:54,FALSE,NA,"1197301320916582401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","greg06897",31,TRUE,FALSE,NA,NA
"790","RT @AllOnMedicare: How many more Americans will die while we spend decades more on @JoeBiden or @PeteButtigieg's ""path to universal coverag…",FALSE,0,NA,2019-11-20 23:50:53,FALSE,NA,"1197301317548609542",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AimeeDemaio",14,TRUE,FALSE,NA,NA
"791","This is so messy #DemDebate

https://t.co/3op3pHDMWz",FALSE,0,NA,2019-11-20 23:50:52,FALSE,NA,"1197301311575875585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamaica658",0,FALSE,FALSE,NA,NA
"792","RT @JulianCastro: I’m not on the #DemDebate stage tonight. Some have asked “why stay in?”

In the communities I grew up in, people didn’t q…",FALSE,0,NA,2019-11-20 23:50:50,FALSE,NA,"1197301305171234816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Road_to_2020_",2319,TRUE,FALSE,NA,NA
"793","Joe Biden might be a little off his game tonight. More than usual.  (if that could be possible). #DemDebate… https://t.co/DfXqPD0gbm",FALSE,0,NA,2019-11-20 23:50:50,TRUE,NA,"1197301304466558983",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","2Goldenbabies",0,FALSE,FALSE,NA,NA
"794","RT @klogsdon27: Okay you want to talk about a welfare safety net? Let’s talk about a welfare safety net. A thread on welfare, from a kid wh…",FALSE,0,NA,2019-11-20 23:50:49,FALSE,NA,"1197301301987741699",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Resuron",412,TRUE,FALSE,NA,NA
"795","RT @andersonatlarge: @PeteForAmerica This tweet doesn't pass the smell test. When asked about police reform, Pete Buttigieg said, ""I couldn…",FALSE,0,NA,2019-11-20 23:50:49,FALSE,NA,"1197301300272214023",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatherineM213",9,TRUE,FALSE,NA,NA
"796","RT @TheDemocrats: The fifth #DemDebate is tonight at 9 p.m. Eastern. Want live updates from our team while the candidates are on the stage?…",FALSE,0,NA,2019-11-20 23:50:48,FALSE,NA,"1197301297898242049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LynnCatWalters",28,TRUE,FALSE,NA,NA
"797","RT @washingtonpost: @Martinezbarbie1 the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in…",FALSE,0,NA,2019-11-20 23:50:48,FALSE,NA,"1197301297524936705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Martinezbarbie1",1,TRUE,FALSE,NA,NA
"798","RT @Sophi23: I #EndorseAndrewYang because he is a kind and smart human being, with policies that empower ALL Americans! No matter if you ar…",FALSE,0,NA,2019-11-20 23:50:47,FALSE,NA,"1197301291598389249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","regularxjoe",22,TRUE,FALSE,NA,NA
"799","RT @Youth4Yang: #DemDebate #EndorseAndrewYang #YangTheGOAT #YangGang",FALSE,0,NA,2019-11-20 23:50:46,FALSE,NA,"1197301289257861120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luuckarl",6,TRUE,FALSE,NA,NA
"800","Drink along with us at https://t.co/ZTINQZ9KyH if you are not burnt out from 12 straight hours of C-SPAN3 #DemDebate",FALSE,0,NA,2019-11-20 23:50:46,FALSE,NA,"1197301288339415040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DebateDrinking",0,FALSE,FALSE,NA,NA
"801","RT @JuliaKSherman: A lot of candidates are going to talk about how they plan to unite our country in tonight’s #DemDebate but just a remind…",FALSE,0,NA,2019-11-20 23:50:46,FALSE,NA,"1197301288100401153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaleBingrocks95",13,TRUE,FALSE,NA,NA
"802","RT @WendyMeer11: Candidates at the #DemDebate it’s time to say her name. Reality Winner is the young Veteran who warned about election inte…",FALSE,0,NA,2019-11-20 23:50:45,FALSE,NA,"1197301282463199232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MiamiaMamma",67,TRUE,FALSE,NA,NA
"803","RT @PatTheBerner: #DemDebate
No amount of the media propping up Buttigieg will save him tonight. He's going down.",FALSE,0,NA,2019-11-20 23:50:44,FALSE,NA,"1197301279183265792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProFromWithin",170,TRUE,FALSE,NA,NA
"804","RT @TWheeler_01: Getting ready to cheer on my hero @PeteButtigieg during tonight’s #DemDebate! He’s going to rock it hard! 
<U+0001F64C><U+0001F603><U+2764><U+FE0F><U+0001F973><U+0001F38A><U+0001F389><U+0001F60D><U+0001F37B><U+0001F603><U+0001F64C> htt…",FALSE,0,NA,2019-11-20 23:50:43,FALSE,NA,"1197301277107077120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Foxmental_X",9,TRUE,FALSE,NA,NA
"805","RT @bourgeoisalien: Bernie: Over my dead body will you displace 366 working families.

Pete: corporate developers? hell yeah!

Pete does no…",FALSE,0,NA,2019-11-20 23:50:41,FALSE,NA,"1197301269020467200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jett_jessJR",188,TRUE,FALSE,NA,NA
"806","RT @TheEllenShow: The Democratic debate is on @MSNBC at 9PM ET tonight! My favorite little politician, Macey, is very excited to be there.…",FALSE,0,NA,2019-11-20 23:50:41,FALSE,NA,"1197301267686723584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PINKYPIE41",135,TRUE,FALSE,NA,NA
"807","Once again, I thank those in advance who will suffer through it, just for a few good laughs at their cost. #DemDebate",FALSE,0,"BlkDrgn88",2019-11-20 23:50:41,FALSE,"1197301265040052225","1197301266642358272","43478554","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlkDrgn88",0,FALSE,FALSE,NA,NA
"808","Needless to say, I already know what I won't be making time for. #DemDebate",FALSE,1,NA,2019-11-20 23:50:41,FALSE,NA,"1197301265040052225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlkDrgn88",0,FALSE,FALSE,NA,NA
"809","RT @MillennialBiden: Doing some last minute strategizing before tonight’s #DemDebate. See you all tonight! https://t.co/U3MS8fjsGx",FALSE,0,NA,2019-11-20 23:50:40,FALSE,NA,"1197301260963082240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johndroot",16,TRUE,FALSE,NA,NA
"810","RT @travisakers: “The time for small ideas is over. It’s time for big, structural change.” -@ewarren

Tonight you’ll hear different ideas,…",FALSE,0,NA,2019-11-20 23:50:38,FALSE,NA,"1197301253010796545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lisa_Iannucci",77,TRUE,FALSE,NA,NA
"811","RT @SAVforPete: Middle GA resident, Melissa, found a family member to drive her up to ATL for her chance to support @PeteButtigieg before t…",FALSE,0,NA,2019-11-20 23:50:37,FALSE,NA,"1197301252020817920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ginaddict1010",9,TRUE,FALSE,NA,NA
"812","I sincerely hope you ask #PeteButtigieg about his scandalous #LiarLiarLiarPantsOnFire methods of garnering volumino… https://t.co/ku1meg0ARw",FALSE,0,NA,2019-11-20 23:50:37,TRUE,NA,"1197301251114860544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatGinSD",0,FALSE,FALSE,NA,NA
"813","RT @kharyp: From the #MULawPoll:
@CoryBooker 45 vs Trump 44
@JoeBiden 44 vs Trump 47
@ewarren 43 vs Trump 48
@PeteButtigieg 39 vs Trump 47…",FALSE,0,NA,2019-11-20 23:50:36,FALSE,NA,"1197301244781576192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisheyjohnson",20,TRUE,FALSE,NA,NA
"814","Feelin' cute getting ready for #DemDebate 5 in Atlanta <U+0001F47B><U+0001F9B9><U+200D><U+2640><U+FE0F> https://t.co/8Z4KsKumYB",FALSE,40,NA,2019-11-20 23:50:35,FALSE,NA,"1197301241531052033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WaywardWinifred",7,FALSE,FALSE,NA,NA
"815","RT @Andymeows: #DemDebate I #EndorseAndrewYang and hope he actually is given some speaking time. Embrace Thorium Nuclear energy like @Andre…",FALSE,0,NA,2019-11-20 23:50:34,FALSE,NA,"1197301237370146817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DubeJohnr",3,TRUE,FALSE,NA,NA
"816","RT @voteblackpac: With this week’s Democratic debate in Atlanta, there’s an opportunity to break new ground by discussing issues critically…",FALSE,0,NA,2019-11-20 23:50:33,FALSE,NA,"1197301231980548096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TA_Morris",5,TRUE,FALSE,NA,NA
"817","RT @DJKoessler: It’s game day. Get in the zone. #DemDebate https://t.co/tiriZSjfMH",FALSE,0,NA,2019-11-20 23:50:33,FALSE,NA,"1197301231770841093",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WinstonOrozco_1",57,TRUE,FALSE,NA,NA
"818","RT @TheDemocrats: The fifth #DemDebate is tonight at 9 p.m. Eastern. Want live updates from our team while the candidates are on the stage?…",FALSE,0,NA,2019-11-20 23:50:31,FALSE,NA,"1197301226720808960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","michaelkapp",28,TRUE,FALSE,NA,NA
"819","RT @JeronimoSaldana: Y’all, check out #JuliánDebates tonight to hear directly from @JulianCastro who has been the only candidate consistent…",FALSE,0,NA,2019-11-20 23:50:31,FALSE,NA,"1197301225076744192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Storkg17",98,TRUE,FALSE,NA,NA
"820","RT @WendyMeer11: Candidates at the #DemDebate it’s time to say her name. Reality Winner is the young Veteran who warned about election inte…",FALSE,0,NA,2019-11-20 23:50:30,FALSE,NA,"1197301222832836609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","G_Paknowsbest",67,TRUE,FALSE,NA,NA
"821","RT @LilyBolourian: @TheDemocrats messed up royally by not having @JulianCastro on the debate stage tonight. The truth is that he's the left…",FALSE,0,NA,2019-11-20 23:50:30,FALSE,NA,"1197301219171209217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bfitzinAR",5,TRUE,FALSE,NA,NA
"822","@caitoz Leaked questions!
RM: Senator Biden, when do you think Trump first became a Russian Agent?
RM: Representati… https://t.co/VEE7Hhks9v",FALSE,0,"caitoz",2019-11-20 23:50:29,TRUE,"1197280456904859648","1197301217900281858","19899980","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hart_rm",0,FALSE,FALSE,NA,NA
"823","RT @NBCNews: Biden campaign walks back post-debate email that was sent out before tonight's #DemDebate: ""Our bad."" https://t.co/nvAE7Euz1p",FALSE,0,NA,2019-11-20 23:50:28,FALSE,NA,"1197301212212846594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jim_marcello",10,TRUE,FALSE,NA,NA
"824","“W/ the right policies &amp; investments, the US can enjoy the significant benefits #automation provides while also sup… https://t.co/T31GkQkgny",FALSE,2,NA,2019-11-20 23:50:28,TRUE,NA,"1197301210765639683",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OurAVFuture",3,FALSE,FALSE,NA,NA
"825","RT @washingtonpost: @IrishJayhawk66 the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in o…",FALSE,0,NA,2019-11-20 23:50:25,FALSE,NA,"1197301200716288002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IrishJayhawk66",1,TRUE,FALSE,NA,NA
"826","RT @JulianCastro: In seven nights of #DemDebate there hasn’t been a question on housing, despite homelessness being on the rise and communi…",FALSE,0,NA,2019-11-20 23:50:25,FALSE,NA,"1197301200053555200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oshkoshbatash",475,TRUE,FALSE,NA,NA
"827","RT @klogsdon27: Okay you want to talk about a welfare safety net? Let’s talk about a welfare safety net. A thread on welfare, from a kid wh…",FALSE,0,NA,2019-11-20 23:50:25,FALSE,NA,"1197301198229057536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlazerSister10",412,TRUE,FALSE,NA,NA
"828","RT @WendyMeer11: Well, well, well - here we are talking about cheating by this admin at the Impeachment hearings meanwhile the #DemDebate i…",FALSE,0,NA,2019-11-20 23:50:21,FALSE,NA,"1197301182349357058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","backspring2011",52,TRUE,FALSE,NA,NA
"829","RT @PeteForAmerica: <U+0001F5E3><U+FE0F>TWO HOURS LEFT
<U+0001F5E3><U+FE0F>#DEMDEBATE https://t.co/Dqwp6SERxi",FALSE,0,NA,2019-11-20 23:50:20,FALSE,NA,"1197301180944330752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kaling07469401",87,TRUE,FALSE,NA,NA
"830","RT @parents4pete: My little Lego builder knows who’s ready for tonight’s #DemDebate. #TeamPete https://t.co/coQUSMrCa9",FALSE,0,NA,2019-11-20 23:50:18,FALSE,NA,"1197301171087708160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gamers4Pete",26,TRUE,FALSE,NA,NA
"831","RT @UTHornsRawk: Congrats Joe Biden for being a grandfather again by Hunter!  #DemDebate #ImpeachmentHearings https://t.co/4OTSzOcPS7",FALSE,0,NA,2019-11-20 23:50:18,FALSE,NA,"1197301170726817792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaliDaisey",26,TRUE,FALSE,NA,NA
"832","#Khive walking to the #DemDebate like... https://t.co/VxbpWljqtP",FALSE,234,NA,2019-11-20 23:50:18,FALSE,NA,"1197301169825222656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlackWomenLead_",58,FALSE,FALSE,NA,NA
"833","RT @CoryBooker: Bringing the #HopeHypeHustle to tonight's #DemDebate! https://t.co/eLIu3r8B4A",FALSE,0,NA,2019-11-20 23:50:18,FALSE,NA,"1197301168613056512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuliaKSherman",100,TRUE,FALSE,NA,NA
"834","#EndorseAndrewYang #DemDebate #YangGang2020 #yanggang",FALSE,0,NA,2019-11-20 23:50:14,FALSE,NA,"1197301154566299649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iowa4yang",0,FALSE,FALSE,NA,NA
"835","What A Joke! 
Hillary #RiggedPrimary Repeats Hiding #DemDebates! 
Impeachment Replaces #WorldSeries &amp; Sport To Hofe… https://t.co/nIAUNySCvj",FALSE,0,NA,2019-11-20 23:50:12,TRUE,NA,"1197301144227332096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MediaShrink",0,FALSE,FALSE,NA,NA
"836","RT @washingtonpost: @AChalgren the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in our ap…",FALSE,0,NA,2019-11-20 23:50:10,FALSE,NA,"1197301138502148098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AChalgren",1,TRUE,FALSE,NA,NA
"837","RT @bourgeoisalien: woah...didn't know Mayo Pete was half black

<U+0001F602>

#DemDebate https://t.co/0vtYKOoltK https://t.co/GN8lx9mtIN",FALSE,0,NA,2019-11-20 23:50:10,FALSE,NA,"1197301137055064070",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","electrovert",19,TRUE,FALSE,NA,NA
"838","Before the #DemDebate tonight, go check out the short doc from our 2016 class about love/politics - BERNING LOVE!… https://t.co/o4QjuO5O2M",FALSE,0,NA,2019-11-20 23:50:10,TRUE,NA,"1197301136841150464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GWdocs",1,FALSE,FALSE,NA,NA
"839","“It is important for us to be out here tonight not only for us, but our future. We need to continue fighting for be… https://t.co/RVE7HygkUS",FALSE,12,NA,2019-11-20 23:50:09,TRUE,NA,"1197301131191472128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SEIU",5,FALSE,FALSE,NA,NA
"840","I love this!  #PeteForPresident #ChastenForFirstGent #PeteButtigieg #PeteForAmerica #Pete2020 #DemDebate https://t.co/jq3YYXxcB4",FALSE,30,NA,2019-11-20 23:50:08,FALSE,NA,"1197301128989413376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlythePrudey",6,FALSE,FALSE,NA,NA
"841","RT @klogsdon27: Okay you want to talk about a welfare safety net? Let’s talk about a welfare safety net. A thread on welfare, from a kid wh…",FALSE,0,NA,2019-11-20 23:50:08,FALSE,NA,"1197301128699842560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAC4YANG",412,TRUE,FALSE,NA,NA
"842","RT @rybuda: I #EndorseAndrewYang because a safety NET is not as strong as a safety FLOOR. 

Nets have holes that too many people fall throu…",FALSE,0,NA,2019-11-20 23:50:08,FALSE,NA,"1197301128674893829",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jjunior_Chun",29,TRUE,FALSE,NA,NA
"843","RT @mwilsonGA: We’re outside the #DemDebate venue, cheering on our guy. Go @PeteButtigieg, go! https://t.co/ZsXXVBrFmP",FALSE,0,NA,2019-11-20 23:50:07,FALSE,NA,"1197301125554159616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JegrSFca",58,TRUE,FALSE,NA,NA
"844","RT @PagetKagy: Hey #YangGang, we're kicking off debate day with why we #EndorseAndrewYang! I endorse @AndrewYang because he's the only cand…",FALSE,0,NA,2019-11-20 23:50:07,FALSE,NA,"1197301124237279232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","godzillo_",713,TRUE,FALSE,NA,NA
"845","RT @NPR: Tonight's #DemDebate will be held at Tyler Perry Studios.

It's a sign of the power of Georgia's growing film industry — and an im…",FALSE,0,NA,2019-11-20 23:50:07,FALSE,NA,"1197301123738157056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorrainej1227",79,TRUE,FALSE,NA,NA
"846","RT @JulianCastro: In seven nights of #DemDebate there hasn’t been a question on housing, despite homelessness being on the rise and communi…",FALSE,0,NA,2019-11-20 23:50:07,FALSE,NA,"1197301123352125440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OBTinia",475,TRUE,FALSE,NA,NA
"847","RT @JeronimoSaldana: Y’all, check out #JuliánDebates tonight to hear directly from @JulianCastro who has been the only candidate consistent…",FALSE,0,NA,2019-11-20 23:50:06,FALSE,NA,"1197301122211426305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","air_e_kah",98,TRUE,FALSE,NA,NA
"848","RT @VoiceofBridg: I have #HighHopes for Pete at the #DemDebate tonight, so I taught myself this song on the accordion literally 15 minutes…",FALSE,0,NA,2019-11-20 23:50:05,FALSE,NA,"1197301116217638913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anpNik",68,TRUE,FALSE,NA,NA
"849","RT @TomCraigLA: #DemDebate
Trump is hate-watching at home while Putin texts him shirtless pics to cheer him up.",FALSE,0,NA,2019-11-20 23:50:05,FALSE,NA,"1197301115382951936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KyleAbbot",2,TRUE,FALSE,NA,NA
"850","Spotted!! #DemDebate https://t.co/h1iuaPrTck",FALSE,30,NA,2019-11-20 23:50:04,FALSE,NA,"1197301110349991936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtlantaYang",8,FALSE,FALSE,NA,NA
"851","RT @godzillo_: I #EndorseAndrewYang cuz unlike other politicians who start their rallies bashing Donald Trump, Yang cuts the BS and gives y…",FALSE,0,NA,2019-11-20 23:50:04,FALSE,NA,"1197301110228176896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KellyMoist",20,TRUE,FALSE,NA,NA
"852","RT @washingtonpost: @BayBayBay408 the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in our…",FALSE,0,NA,2019-11-20 23:50:03,FALSE,NA,"1197301106407137281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BayBayBay408",1,TRUE,FALSE,NA,NA
"853","RT @AmericanXMom: “Anyone who comes on this stage &amp; doesn’t understand that we’re already in a fight is not the person who is going to win…",FALSE,0,NA,2019-11-20 23:50:01,FALSE,NA,"1197301099054686208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pru_fallows",17,TRUE,FALSE,NA,NA
"854","RT @washingtonpost: @ArticulateGypsy the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in…",FALSE,0,NA,2019-11-20 23:50:01,FALSE,NA,"1197301098375262208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArticulateGypsy",1,TRUE,FALSE,NA,NA
"855","The fifth #DemDebate is tonight at 9 p.m. Eastern. Want live updates from our team while the candidates are on the… https://t.co/SbbsgmUVWt",FALSE,80,NA,2019-11-20 23:50:01,TRUE,NA,"1197301098127773696",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TheDemocrats",28,FALSE,FALSE,NA,NA
"856","RT @timeforbernie: I just donated to Bernie because this campaign is our only, best and last chance to change this government. We're going…",FALSE,0,NA,2019-11-20 23:50:00,FALSE,NA,"1197301095330205697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lady_Atmeh",43,TRUE,FALSE,NA,NA
"857","Cory Booker Taken Aback To Find Dozens Of Pictures Of Himself On Buttigieg Campaign Flyers https://t.co/Sd7I00lMpe #DemDebate",FALSE,1,NA,2019-11-20 23:49:59,FALSE,NA,"1197301090166984705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dcfairbank",1,FALSE,FALSE,NA,NA
"858","RT @BrutumF: Just #Yanged a Booker supporter who invited me over for a watch party tonight! 

#YangGang this is fun &amp; so rewarding! Get out…",FALSE,0,NA,2019-11-20 23:49:58,FALSE,NA,"1197301087662985216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YA94SA",153,TRUE,FALSE,NA,NA
"859","RT @TBGBabadook: I don’t care what anyone says, IMO the candidates who can beat trump are these:

Kamala Harris 
Julián Castro
Cory Booker…",FALSE,0,NA,2019-11-20 23:49:58,FALSE,NA,"1197301085003759621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobynAagesen",138,TRUE,FALSE,NA,NA
"860","RT @Lamia_Glam_Tech: #EndorseAndrewYang @AndrewYang had to screenshot and save this. We are trending worldwide!! I wish everyone could have…",FALSE,0,NA,2019-11-20 23:49:56,FALSE,NA,"1197301078988976128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KellyMoist",42,TRUE,FALSE,NA,NA
"861","RT @NPR: Tonight's #DemDebate will be held at Tyler Perry Studios.

It's a sign of the power of Georgia's growing film industry — and an im…",FALSE,0,NA,2019-11-20 23:49:56,FALSE,NA,"1197301077969920006",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BelindaCampbe11",79,TRUE,FALSE,NA,NA
"862","I think if Americans weren’t so pissed off, jaded and over-stimulated, they would take a minute to learn about… https://t.co/pZMppGc05D",FALSE,10,NA,2019-11-20 23:49:54,TRUE,NA,"1197301070784937984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DShillander",3,FALSE,FALSE,NA,NA
